FilterID,local_time,time_label,SAMPLING_cruise,depth,SAMPLING_platform,SC,ESP,SAMPLING_station_number,SAMPLING_station,SAMPLING_bottle,decimalLongitude,decimalLatitude,sample_type,Plates,Markers,Status,Dewar_name,Sampling_method,replicate,SAMPLING_rdepth,project_name,nitrate,fluor,density,pressure,minimumDepthInMeters,maximumDepthInMeters,start_GMT,end_GMT,temp,salinity,sigmat,spice,diss_oxygen,PAR (umol/s/m2),altitude,chlorophyll,bbp470 (count),bbp650 (count),SAMPLING_project,ESP_name,diel,month,day,hour,eventDate
CN19Fc23_06a_eDNA,10/6/19 15:27,10-06 day,CN19F,125,WESTERN FLYER,,,23,2E,6,-122.1642,36.7118,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,124.206,CANON,25.572,0.0338,,125.166,,,,,9.462,33.9795,,,,,,0.3441,,,,,day,10,6,15,10/6/19 22:27
CN19Fc23_06b_eDNA,10/6/19 15:27,10-06 day,CN19F,125,WESTERN FLYER,,,23,2E,6,-122.1642,36.7118,environmental,,,Filters (racks A-D),,CTD,b,124.206,CANON,25.572,0.0338,,125.166,,,,,9.462,33.9795,,,,,,0.3441,,,,,day,10,6,15,10/6/19 22:27
CN19Fc23_06c_eDNA,10/6/19 15:27,10-06 day,CN19F,125,WESTERN FLYER,,,23,2E,6,-122.1642,36.7118,environmental,,,Filters (racks A-D),,CTD,c,124.206,CANON,25.572,0.0338,,125.166,,,,,9.462,33.9795,,,,,,0.3441,,,,,day,10,6,15,10/6/19 22:27
CN19Fc23_09a_eDNA,10/6/19 15:27,10-06 day,CN19F,60,WESTERN FLYER,,,23,2E,9,-122.1642,36.7118,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,58.802,CANON,21.257,0.0366,,59.247,,,,,10.6638,33.7494,,,,,,0.4158,,,,,day,10,6,15,10/6/19 22:27
CN19Fc23_09b_eDNA,10/6/19 15:27,10-06 day,CN19F,60,WESTERN FLYER,,,23,2E,9,-122.1642,36.7118,environmental,,,Filters (racks A-D),,CTD,b,58.802,CANON,21.257,0.0366,,59.247,,,,,10.6638,33.7494,,,,,,0.4158,,,,,day,10,6,15,10/6/19 22:27
CN19Fc23_12c_eDNA,10/6/19 15:27,10-06 day,CN19F,0,WESTERN FLYER,,,23,2E,12,-122.1642,36.7118,environmental,,,Filters (racks A-D),,CTD,c,1.764,CANON,4.274,0.1263,,1.777,,,,,14.5123,33.5757,,,,,,2.6572,,,,,day,10,6,15,10/6/19 22:27
CN19FESPKOA_SC24_eDNA,10/6/19 16:20,10-06 day,CN19F,247.6413,makai,24,KOA,,,,-122.1889,36.7106,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,243.8647,251.418,10/6/19 23:20,10/7/19 0:00,8.5293,34.1026,26.493,0.1891,2634.9686,-0.0286,650.7507,0.1194,75.3725,61.9238,CANON,,day,10,6,16,10/6/19 23:20
CN19Fc24_8a_eDNA,10/6/19 20:16,10-06 transition,CN19F,100,WESTERN FLYER,,,24,2S,8,-122.1867,36.6942,environmental,WW,12S,,,CTD,a,99.989,CANON,25.145,0.0337,,100.756,,,,,9.8907,33.8701,,,,,,0.3416,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_4a_eDNA,10/6/19 20:16,10-06 transition,CN19F,200,WESTERN FLYER,,,24,2S,4,-122.1867,36.6942,environmental,WW,12S,,,CTD,a,199.853,CANON,25.458,0.0341,,201.434,,,,,9.0207,34.1094,,,,,,0.351,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_12c_eDNA,10/6/19 20:16,10-06 transition,CN19F,0,WESTERN FLYER,,,24,2S,12,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,c,1.903,CANON,4.003,0.1505,,1.917,,,,,14.5305,33.5792,,,,,,3.2627,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_12b_eDNA,10/6/19 20:16,10-06 transition,CN19F,0,WESTERN FLYER,,,24,2S,12,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,b,1.903,CANON,4.003,0.1505,,1.917,,,,,14.5305,33.5792,,,,,,3.2627,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_12a_eDNA,10/6/19 20:16,10-06 transition,CN19F,0,WESTERN FLYER,,,24,2S,12,-122.1867,36.6942,environmental,WW,12S,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,1.903,CANON,4.003,0.1505,,1.917,,,,,14.5305,33.5792,,,,,,3.2627,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_08c_eDNA,10/6/19 20:16,10-06 transition,CN19F,100,WESTERN FLYER,,,24,2S,8,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,c,99.989,CANON,25.145,0.0337,,100.756,,,,,9.8907,33.8701,,,,,,0.3416,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_08b_eDNA,10/6/19 20:16,10-06 transition,CN19F,100,WESTERN FLYER,,,24,2S,8,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,b,99.989,CANON,25.145,0.0337,,100.756,,,,,9.8907,33.8701,,,,,,0.3416,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_08a_eDNA,10/6/19 20:16,10-06 transition,CN19F,100,WESTERN FLYER,,,24,2S,8,-122.1867,36.6942,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,99.989,CANON,25.145,0.0337,,100.756,,,,,9.8907,33.8701,,,,,,0.3416,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_04c_eDNA,10/6/19 20:16,10-06 transition,CN19F,200,WESTERN FLYER,,,24,2S,4,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,c,199.853,CANON,25.458,0.0341,,201.434,,,,,9.0207,34.1094,,,,,,0.351,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_04b_eDNA,10/6/19 20:16,10-06 transition,CN19F,200,WESTERN FLYER,,,24,2S,4,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,b,199.853,CANON,25.458,0.0341,,201.434,,,,,9.0207,34.1094,,,,,,0.351,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_02c_eDNA,10/6/19 20:16,10-06 transition,CN19F,275,WESTERN FLYER,,,24,2S,2,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,c,275.596,CANON,32.664,0.0354,,277.828,,,,,8.3232,34.1612,,,,,,0.3852,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_02b_eDNA,10/6/19 20:16,10-06 transition,CN19F,275,WESTERN FLYER,,,24,2S,2,-122.1867,36.6942,environmental,,,Filters (racks A-D),,CTD,b,275.596,CANON,32.664,0.0354,,277.828,,,,,8.3232,34.1612,,,,,,0.3852,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_02a_eDNA,10/6/19 20:16,10-06 transition,CN19F,275,WESTERN FLYER,,,24,2S,2,-122.1867,36.6942,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,275.596,CANON,32.664,0.0354,,277.828,,,,,8.3232,34.1612,,,,,,0.3852,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_2a_eDNA,10/6/19 20:16,10-06 transition,CN19F,275,WESTERN FLYER,,,24,2S,2,-122.1867,36.6942,environmental,WW,12S,,,CTD,a,275.596,CANON,32.664,0.0354,,277.828,,,,,8.3232,34.1612,,,,,,0.3852,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc24_04a_eDNA,10/6/19 20:16,10-06 transition,CN19F,200,WESTERN FLYER,,,24,2S,4,-122.1867,36.6942,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,199.853,CANON,25.458,0.0341,,201.434,,,,,9.0207,34.1094,,,,,,0.351,,,,,transition,10,6,20,10/7/19 3:16
CN19Fc25_12a_eDNA,10/6/19 21:25,10-06 night,CN19F,0,WESTERN FLYER,,,25,2W,12,-122.2093,36.712,environmental,WW,12S,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,1.886,CANON,3.722,0.1412,,1.9,,,,,14.4969,33.576,,,,,,3.0303,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_02a_eDNA,10/6/19 21:25,10-06 night,CN19F,275,WESTERN FLYER,,,25,2W,2,-122.2093,36.712,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,275.542,CANON,31.349,0.0352,,277.775,,,,,8.4781,34.1758,,,,,,0.3796,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_4a_eDNA,10/6/19 21:25,10-06 night,CN19F,200,WESTERN FLYER,,,25,2W,4,-122.2093,36.712,environmental,WW,12S,,,CTD,a,200.5,CANON,28.288,0.0341,,202.088,,,,,8.9969,34.1119,,,,,,0.3528,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_8a_eDNA,10/6/19 21:25,10-06 night,CN19F,100,WESTERN FLYER,,,25,2W,8,-122.2093,36.712,environmental,WW,12S,,,CTD,a,100.204,CANON,18.382,0.0342,,100.973,,,,,9.9012,33.8726,,,,,,0.3541,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_08b_eDNA,10/6/19 21:25,10-06 night,CN19F,100,WESTERN FLYER,,,25,2W,8,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,b,100.204,CANON,18.382,0.0342,,100.973,,,,,9.9012,33.8726,,,,,,0.3541,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_08c_eDNA,10/6/19 21:25,10-06 night,CN19F,100,WESTERN FLYER,,,25,2W,8,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,c,100.204,CANON,18.382,0.0342,,100.973,,,,,9.9012,33.8726,,,,,,0.3541,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_2a_eDNA,10/6/19 21:25,10-06 night,CN19F,275,WESTERN FLYER,,,25,2W,2,-122.2093,36.712,environmental,WW,12S,,,CTD,a,275.542,CANON,31.349,0.0352,,277.775,,,,,8.4781,34.1758,,,,,,0.3796,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_12b_eDNA,10/6/19 21:25,10-06 night,CN19F,0,WESTERN FLYER,,,25,2W,12,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,b,1.886,CANON,3.722,0.1412,,1.9,,,,,14.4969,33.576,,,,,,3.0303,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_12c_eDNA,10/6/19 21:25,10-06 night,CN19F,0,WESTERN FLYER,,,25,2W,12,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,c,1.886,CANON,3.722,0.1412,,1.9,,,,,14.4969,33.576,,,,,,3.0303,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_04c_eDNA,10/6/19 21:25,10-06 night,CN19F,200,WESTERN FLYER,,,25,2W,4,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,c,200.5,CANON,28.288,0.0341,,202.088,,,,,8.9969,34.1119,,,,,,0.3528,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_04b_eDNA,10/6/19 21:25,10-06 night,CN19F,200,WESTERN FLYER,,,25,2W,4,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,b,200.5,CANON,28.288,0.0341,,202.088,,,,,8.9969,34.1119,,,,,,0.3528,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_04a_eDNA,10/6/19 21:25,10-06 night,CN19F,200,WESTERN FLYER,,,25,2W,4,-122.2093,36.712,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,200.5,CANON,28.288,0.0341,,202.088,,,,,8.9969,34.1119,,,,,,0.3528,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_02c_eDNA,10/6/19 21:25,10-06 night,CN19F,275,WESTERN FLYER,,,25,2W,2,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,c,275.542,CANON,31.349,0.0352,,277.775,,,,,8.4781,34.1758,,,,,,0.3796,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_02b_eDNA,10/6/19 21:25,10-06 night,CN19F,275,WESTERN FLYER,,,25,2W,2,-122.2093,36.712,environmental,,,Filters (racks A-D),,CTD,b,275.542,CANON,31.349,0.0352,,277.775,,,,,8.4781,34.1758,,,,,,0.3796,,,,,night,10,6,21,10/7/19 4:25
CN19Fc25_08a_eDNA,10/6/19 21:25,10-06 night,CN19F,100,WESTERN FLYER,,,25,2W,8,-122.2093,36.712,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,100.204,CANON,18.382,0.0342,,100.973,,,,,9.9012,33.8726,,,,,,0.3541,,,,,night,10,6,21,10/7/19 4:25
CN19FESPMV1_SC50_eDNA,10/6/19 23:42,10-06 night,CN19F,202.4232,triton,50,MV1,,,,-122.1665,36.7112,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,198.8947,205.9517,10/7/19 6:42,10/7/19 7:24,8.9025,34.0637,26.4038,0.217,,-0.5642,656.9223,0.0197,80.5861,73.5681,CANON,,night,10,6,23,10/7/19 6:42
CN19FESPKOA_SC23_eDNA,10/7/19 0:04,10-07 night,CN19F,28.2341,makai,23,KOA,,,,-122.1908,36.7113,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,23.8866,32.5817,10/7/19 7:04,10/7/19 7:30,13.3929,33.5798,25.2149,0.6577,7372.8763,-0.0608,874.6578,1.355,89.5172,83.6064,CANON,,night,10,7,0,10/7/19 7:04
CN19Fc26_06_eDNA,10/7/19 0:36,10-07 night,CN19F,230,WESTERN FLYER,,,26,MARS,6,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,229.22,CANON,31.075,0.0337,,231.051,,,,,8.7975,34.1245,,,,,,0.341,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_07_eDNA,10/7/19 0:36,10-07 night,CN19F,200,WESTERN FLYER,,,26,MARS,7,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,199.979,CANON,29.108,0.0336,,201.562,,,,,9.1287,34.0901,,,,,,0.3404,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_12_eDNA,10/7/19 0:36,10-07 night,CN19F,0,WESTERN FLYER,,,26,MARS,12,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,1.384,CANON,3.575,0.1457,,1.394,,,,,14.6866,33.5769,,,,,,3.1425,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_09_eDNA,10/7/19 0:36,10-07 night,CN19F,100,WESTERN FLYER,,,26,MARS,9,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,99.445,CANON,25.306,0.0333,,100.208,,,,,9.7149,33.9202,,,,,,0.3329,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_10_eDNA,10/7/19 0:36,10-07 night,CN19F,50,WESTERN FLYER,,,26,MARS,10,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,50.228,CANON,18.511,0.0416,,50.607,,,,,11.1203,33.6912,,,,,,0.541,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_11_eDNA,10/7/19 0:36,10-07 night,CN19F,25,WESTERN FLYER,,,26,MARS,11,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,25.221,CANON,12.425,0.0578,,25.409,,,,,12.3579,33.6268,,,,,,0.944,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_04_eDNA,10/7/19 0:36,10-07 night,CN19F,400,WESTERN FLYER,,,26,MARS,4,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,400.122,CANON,36.73,0.0354,,403.486,,,,,7.1232,34.2025,,,,,,0.3846,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_08_eDNA,10/7/19 0:36,10-07 night,CN19F,150,WESTERN FLYER,,,26,MARS,8,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,150.065,CANON,29.009,0.0337,,151.234,,,,,9.4037,34.0016,,,,,,0.3429,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_03_eDNA,10/7/19 0:36,10-07 night,CN19F,500,WESTERN FLYER,,,26,MARS,3,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,499.343,CANON,38.911,0.0366,,503.662,,,,,6.3068,34.2632,,,,,,0.4158,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_05_eDNA,10/7/19 0:36,10-07 night,CN19F,275,WESTERN FLYER,,,26,MARS,5,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,274.134,CANON,32.668,0.0354,,276.353,,,,,8.3885,34.1605,,,,,,0.3852,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_01_eDNA,10/7/19 0:36,10-07 night,CN19F,700,WESTERN FLYER,,,26,MARS,1,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,701.153,CANON,42.145,0.0367,,707.565,,,,,4.984,34.3517,,,,,,0.4189,,,,,night,10,7,0,10/7/19 7:36
CN19Fc26_02_eDNA,10/7/19 0:36,10-07 night,CN19F,600,WESTERN FLYER,,,26,MARS,2,-122.1982,36.7122,environmental,,,Filters (racks A-D),,CTD,,599.782,CANON,43.467,0.0366,,605.118,,,,,5.4537,34.2867,,,,,,0.4158,,,,,night,10,7,0,10/7/19 7:36
CN19FESPMV1_SC49_eDNA,10/7/19 0:53,10-07 night,CN19F,277.4927,triton,49,MV1,,,,-122.1674,36.7097,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,274.0312,280.9541,10/7/19 7:53,10/7/19 8:21,8.0908,34.0812,26.5429,0.1054,,-0.5402,591.532,0.0249,79.111,68.4132,CANON,,night,10,7,0,10/7/19 7:53
CN19FESPKOA_SC22_eDNA,10/7/19 0:54,10-07 night,CN19F,52.5422,makai,22,KOA,,,,-122.1948,36.7103,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,48.5525,56.5319,10/7/19 7:54,10/7/19 8:31,11.1639,33.6683,25.7102,0.2923,5174.2436,-0.0455,886.7231,0.2797,81.539,71.5041,CANON,,night,10,7,0,10/7/19 7:54
CN19FESPKOA_SC21_eDNA,10/7/19 1:56,10-07 night,CN19F,102.6631,makai,21,KOA,,,,-122.1887,36.7125,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,98.9097,106.4166,10/7/19 8:56,10/7/19 9:36,9.7355,33.8907,26.132,0.2167,3842.8244,-0.0348,787.104,0.1109,78.0774,66.125,CANON,,night,10,7,1,10/7/19 8:56
CN19Fc27_8a_eDNA,10/7/19 2:06,10-07 night,CN19F,100,WESTERN FLYER,,,27,2E,8,-122.1645,36.7125,environmental,WW,12S,,,CTD,a,100.117,CANON,25.14,0.0331,,100.885,,,,,9.5998,33.925,,,,,,0.3279,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_4a_eDNA,10/7/19 2:06,10-07 night,CN19F,200,WESTERN FLYER,,,27,2E,4,-122.1645,36.7125,environmental,WW,12S,,,CTD,a,200.529,CANON,28.745,0.0335,,202.117,,,,,8.9793,34.0716,,,,,,0.3366,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_2a_eDNA,10/7/19 2:06,10-07 night,CN19F,275,WESTERN FLYER,,,27,2E,2,-122.1645,36.7125,environmental,WW,12S,,,CTD,a,274.391,CANON,30.795,0.0347,,276.614,,,,,7.9141,34.0636,,,,,,0.3665,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_12c_eDNA,10/7/19 2:06,10-07 night,CN19F,0,WESTERN FLYER,,,27,2E,12,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,2.339,CANON,3.757,0.1183,,2.357,,,,,14.9745,33.573,,,,,,2.4591,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_12b_eDNA,10/7/19 2:06,10-07 night,CN19F,0,WESTERN FLYER,,,27,2E,12,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,2.339,CANON,3.757,0.1183,,2.357,,,,,14.9745,33.573,,,,,,2.4591,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_12a_eDNA,10/7/19 2:06,10-07 night,CN19F,0,WESTERN FLYER,,,27,2E,12,-122.1645,36.7125,environmental,WW,12S,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,2.339,CANON,3.757,0.1183,,2.357,,,,,14.9745,33.573,,,,,,2.4591,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_08c_eDNA,10/7/19 2:06,10-07 night,CN19F,100,WESTERN FLYER,,,27,2E,8,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,100.117,CANON,25.14,0.0331,,100.885,,,,,9.5998,33.925,,,,,,0.3279,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_08b_eDNA,10/7/19 2:06,10-07 night,CN19F,100,WESTERN FLYER,,,27,2E,8,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,100.117,CANON,25.14,0.0331,,100.885,,,,,9.5998,33.925,,,,,,0.3279,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_08a_eDNA,10/7/19 2:06,10-07 night,CN19F,100,WESTERN FLYER,,,27,2E,8,-122.1645,36.7125,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,100.117,CANON,25.14,0.0331,,100.885,,,,,9.5998,33.925,,,,,,0.3279,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_04c_eDNA,10/7/19 2:06,10-07 night,CN19F,200,WESTERN FLYER,,,27,2E,4,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,200.529,CANON,28.745,0.0335,,202.117,,,,,8.9793,34.0716,,,,,,0.3366,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_04a_eDNA,10/7/19 2:06,10-07 night,CN19F,200,WESTERN FLYER,,,27,2E,4,-122.1645,36.7125,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,200.529,CANON,28.745,0.0335,,202.117,,,,,8.9793,34.0716,,,,,,0.3366,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_02c_eDNA,10/7/19 2:06,10-07 night,CN19F,275,WESTERN FLYER,,,27,2E,2,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,c,274.391,CANON,30.795,0.0347,,276.614,,,,,7.9141,34.0636,,,,,,0.3665,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_02b_eDNA,10/7/19 2:06,10-07 night,CN19F,275,WESTERN FLYER,,,27,2E,2,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,274.391,CANON,30.795,0.0347,,276.614,,,,,7.9141,34.0636,,,,,,0.3665,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_02a_eDNA,10/7/19 2:06,10-07 night,CN19F,275,WESTERN FLYER,,,27,2E,2,-122.1645,36.7125,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,274.391,CANON,30.795,0.0347,,276.614,,,,,7.9141,34.0636,,,,,,0.3665,,,,,night,10,7,2,10/7/19 9:06
CN19Fc27_04b_eDNA,10/7/19 2:06,10-07 night,CN19F,200,WESTERN FLYER,,,27,2E,4,-122.1645,36.7125,environmental,,,Filters (racks A-D),,CTD,b,200.529,CANON,28.745,0.0335,,202.117,,,,,8.9793,34.0716,,,,,,0.3366,,,,,night,10,7,2,10/7/19 9:06
CN19FESPKOA_SC20_eDNA,10/7/19 3:01,10-07 night,CN19F,152.6574,makai,20,KOA,,,,-122.1841,36.7135,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,148.913,156.4018,10/7/19 10:01,10/7/19 10:42,9.2738,34.0197,26.3093,0.2421,3086.5764,-0.0346,725.8376,0.1133,77.861,65.9567,CANON,,night,10,7,3,10/7/19 10:01
CN19Fc28_8a_eDNA,10/7/19 4:07,10-07 night,CN19F,100,WESTERN FLYER,,,28,2N,8,-122.1863,36.7303,environmental,WW,12S,,,CTD,a,100.928,CANON,24.35,0.0347,,101.702,,,,,9.7639,33.8966,,,,,,0.3665,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_12c_eDNA,10/7/19 4:07,10-07 night,CN19F,0,WESTERN FLYER,,,28,2N,12,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,c,2.577,CANON,2.874,0.1508,,2.596,,,,,14.6746,33.5084,,,,,,3.2689,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_12b_eDNA,10/7/19 4:07,10-07 night,CN19F,0,WESTERN FLYER,,,28,2N,12,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,b,2.577,CANON,2.874,0.1508,,2.596,,,,,14.6746,33.5084,,,,,,3.2689,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_08a_eDNA,10/7/19 4:07,10-07 night,CN19F,100,WESTERN FLYER,,,28,2N,8,-122.1863,36.7303,environmental,,,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,100.928,CANON,24.35,0.0347,,101.702,,,,,9.7639,33.8966,,,,,,0.3665,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_12a_eDNA,10/7/19 4:07,10-07 night,CN19F,0,WESTERN FLYER,,,28,2N,12,-122.1863,36.7303,environmental,WW,12S,"Filters (racks A-D),Plate Extracts (F6)",,CTD,a,2.577,CANON,2.874,0.1508,,2.596,,,,,14.6746,33.5084,,,,,,3.2689,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_08c_eDNA,10/7/19 4:07,10-07 night,CN19F,100,WESTERN FLYER,,,28,2N,8,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,c,100.928,CANON,24.35,0.0347,,101.702,,,,,9.7639,33.8966,,,,,,0.3665,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_08b_eDNA,10/7/19 4:07,10-07 night,CN19F,100,WESTERN FLYER,,,28,2N,8,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,b,100.928,CANON,24.35,0.0347,,101.702,,,,,9.7639,33.8966,,,,,,0.3665,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_04c_eDNA,10/7/19 4:07,10-07 night,CN19F,200,WESTERN FLYER,,,28,2N,4,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,c,200.451,CANON,27.935,0.033,,202.038,,,,,8.824,34.0949,,,,,,0.3248,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_02c_eDNA,10/7/19 4:07,10-07 night,CN19F,275,WESTERN FLYER,,,28,2N,2,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,c,275.535,CANON,33.679,0.0347,,277.768,,,,,7.7211,34.1195,,,,,,0.3671,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_04a_eDNA,10/7/19 4:07,10-07 night,CN19F,200,WESTERN FLYER,,,28,2N,4,-122.1863,36.7303,environmental,,,"Plate Extracts (F6),Filters (racks A-D)",,CTD,a,200.451,CANON,27.935,0.033,,202.038,,,,,8.824,34.0949,,,,,,0.3248,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_04b_eDNA,10/7/19 4:07,10-07 night,CN19F,200,WESTERN FLYER,,,28,2N,4,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,b,200.451,CANON,27.935,0.033,,202.038,,,,,8.824,34.0949,,,,,,0.3248,,,,,night,10,7,4,10/7/19 11:07
CN19Fc28_02b_eDNA,10/7/19 4:07,10-07 night,CN19F,275,WESTERN FLYER,,,28,2N,2,-122.1863,36.7303,environmental,,,Filters (racks A-D),,CTD,b,275.535,CANON,33.679,0.0347,,277.768,,,,,7.7211,34.1195,,,,,,0.3671,,,,,night,10,7,4,10/7/19 11:07
